id,gen,sp,ssp,en,rec,cnt,loc,lat,lng,alt,type,url,file,lic,q,length,time,date,uploaded,rmk,bird-seen,playback-used
216283,Megapodius,freycinet,,Dusky Megapode,Patrik Åberg,Indonesia,Lolobata National Park; Binagara Halmahera,0.7003,127.83,190,female; male; song,//www.xeno-canto.org/216283,//www.xeno-canto.org/216283/download,//creativecommons.org/licenses/by-nc-sa/4.0/,A,2:53,15:03,2015-01-04,2015-03-10,Duett song.,no,no
201935,Megapodius,freycinet,quoyii,Dusky Megapode,Frank Lambert,Indonesia,Bacan; northern lowlands northeast of Mt Sibela; North Maluku,-0.6949,127.4968,250,song,//www.xeno-canto.org/201935,//www.xeno-canto.org/201935/download,//creativecommons.org/licenses/by-nc-nd/4.0/,A,2:04,05:47,2014-09-16,2014-11-09,Probably the same bird as XC201932,no,no
196591,Megapodius,freycinet,quoyii,Dusky Megapode,Frank Lambert,Indonesia,Morotai; c km3 north of Sidowa; North Maluku,2.1402,128.5654,170,song,//www.xeno-canto.org/196591,//www.xeno-canto.org/196591/download,//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:45,09:04,2014-09-08,2014-09-25,,no,no
195373,Megapodius,freycinet,quoyii,Dusky Megapode,Marc Thibault,Indonesia,Jalan Logging Besar; East Morotai; Morotai Island; North Maluku,2.1974,128.4847,790,call,//www.xeno-canto.org/195373,//www.xeno-canto.org/195373/download,//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:08,12:07,2014-07-07,2014-09-13,Same bird as XC195372. In logged forest.,yes,no
71671,Megapodius,freycinet,quoyii,Dusky Megapode,David Gibbs,Indonesia,Kali Batu Putih; Halmahera,0.9281,127.5623,70,song,//www.xeno-canto.org/71671,//www.xeno-canto.org/71671/download,//creativecommons.org/licenses/by-nc-nd/2.5/,A,1:02,?,1992-00-00,2011-02-16,,unknown,unknown
42282,Megapodius,freycinet,forsteni,Dusky Megapode,George Wagner,Indonesia,Bara Village; Buru; Moluccas ,-3.1345,126.2356,5,Song,//www.xeno-canto.org/42282,//www.xeno-canto.org/42282/download,//creativecommons.org/licenses/by-nc-nd/2.5/,A,1:07,04:01,2009-11-02,2010-01-05,aka Forsten's Scrubfowl,unknown,unknown
42157,Megapodius,freycinet,,Dusky Megapode,Arjan Boonman,Indonesia,Pulau Kri; Raja Ampat Islands; West Papua,-0.5592,130.6831,2,song,//www.xeno-canto.org/42157,//www.xeno-canto.org/42157/download,//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:41,06:00,2009-11-30,2010-01-04,,unknown,unknown
456352,Megapodius,freycinet,forsteni,Dusky Megapode,Prayitno Goenarto,Indonesia,Boano Island; Seram,-2.9863,127.9251,50,call,//www.xeno-canto.org/456352,//www.xeno-canto.org/456352/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:04,09:00,2019-01-11,2019-02-11,High pass filter; amplified,yes,no
456351,Megapodius,freycinet,forsteni,Dusky Megapode,Prayitno Goenarto,Indonesia,Boano Island; Seram,-2.9863,127.9251,50,call,//www.xeno-canto.org/456351,//www.xeno-canto.org/456351/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:06,09:00,2019-01-11,2019-02-11,High pass filter and amplified,yes,no
409481,Megapodius,freycinet,,Dusky Megapode,Ross Gallardy,Indonesia,Kota Waisai; Kabupaten Raja Ampat; Papua Barat,-0.4174,130.7739,30,call,//www.xeno-canto.org/409481,//www.xeno-canto.org/409481/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:18,07:00,2017-09-06,2018-04-06,,yes,no
293162,Megapodius,freycinet,,Dusky Megapode,Mike Nelson,Indonesia,Buli Road; East Halmahera; North Maluku,1.0141,128.2996,550,song,//www.xeno-canto.org/293162,//www.xeno-canto.org/293162/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:14,16:30,2015-09-30,2015-12-02,,yes,no
203944,Megapodius,freycinet,,Dusky Megapode,Mike Nelson,Indonesia,Weda; Central Halmahera; North Maluku,0.4218,127.9019,80,song,//www.xeno-canto.org/203944,//www.xeno-canto.org/203944/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:20,08:00,2014-09-23,2014-11-26,,yes,no
203942,Megapodius,freycinet,,Dusky Megapode,Mike Nelson,Indonesia,Weda; Central Halmahera; North Maluku,0.4218,127.9019,80,alarm call,//www.xeno-canto.org/203942,//www.xeno-canto.org/203942/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,3:03,09:00,2014-09-23,2014-11-26,,no,yes
201932,Megapodius,freycinet,quoyii,Dusky Megapode,Frank Lambert,Indonesia,Bacan; northern lowlands northeast of Mt Sibela; North Maluku,-0.6949,127.4968,250,song,//www.xeno-canto.org/201932,//www.xeno-canto.org/201932/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,1:27,05:45,2014-09-16,2014-11-09,,no,no
195372,Megapodius,freycinet,quoyii,Dusky Megapode,Marc Thibault,Indonesia,Jalan Logging Besar; East Morotai; Morotai Island; North Maluku,2.1974,128.4847,790,call,//www.xeno-canto.org/195372,//www.xeno-canto.org/195372/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:50,12:04,2014-07-07,2014-09-13,In logged forest,yes,no
151679,Megapodius,freycinet,quoyii,Dusky Megapode,Mike Nelson,Indonesia,Weda; Central Halmahera; North Maluku,0.4218,127.9019,200,song,//www.xeno-canto.org/151679,//www.xeno-canto.org/151679/download,//creativecommons.org/licenses/by-nc-sa/3.0/,B,1:53,18:30,2013-09-17,2013-10-17,,no,no
151678,Megapodius,freycinet,quoyii,Dusky Megapode,Mike Nelson,Indonesia,Weda; Central Halmahera; North Maluku,0.4218,127.9019,200,song,//www.xeno-canto.org/151678,//www.xeno-canto.org/151678/download,//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:06,09:00,2013-09-16,2013-10-17,,no,no
151677,Megapodius,freycinet,quoyii,Dusky Megapode,Mike Nelson,Indonesia,Weda; Central Halmahera; North Maluku,0.4218,127.9019,200,song,//www.xeno-canto.org/151677,//www.xeno-canto.org/151677/download,//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:15,09:00,2013-09-16,2013-10-17,,no,no
151675,Megapodius,freycinet,quoyii,Dusky Megapode,Mike Nelson,Indonesia,Weda; Central Halmahera; North Maluku,0.4218,127.9019,200,song,//www.xeno-canto.org/151675,//www.xeno-canto.org/151675/download,//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:28,09:00,2013-09-16,2013-10-17,,no,no
151674,Megapodius,freycinet,quoyii,Dusky Megapode,Mike Nelson,Indonesia,Weda; Central Halmahera; North Maluku,0.4218,127.9019,200,song,//www.xeno-canto.org/151674,//www.xeno-canto.org/151674/download,//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:37,09:00,2013-09-16,2013-10-17,,no,no
151672,Megapodius,freycinet,quoyii,Dusky Megapode,Mike Nelson,Indonesia,Weda; Central Halmahera; North Maluku,0.4218,127.9019,200,song,//www.xeno-canto.org/151672,//www.xeno-canto.org/151672/download,//creativecommons.org/licenses/by-nc-sa/3.0/,B,1:01,09:00,2013-09-16,2013-10-17,,no,no
68689,Megapodius,freycinet,,Dusky Megapode,Frank Lambert,Indonesia,Bacan Island,-0.6,127.5,?,call,//www.xeno-canto.org/68689,//www.xeno-canto.org/68689/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:38,?:?,0000-00-00,2011-01-06,Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/5287>AV5287</a>.  Certainty: 100%.  ID determined by: not specifically indicated; recordist normally sees birds recorded and indicates if any question. GPS: centroid; Googl Earth; PCR.  Recorded November 1991,unknown,unknown
23103,Megapodius,freycinet,,Dusky Megapode,George Wagner,Indonesia,Kali Batu Putih; Halmahera,0.9281,127.5623,100,call,//www.xeno-canto.org/23103,//www.xeno-canto.org/23103/download,//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:38,07:07,2007-08-26,2008-11-20,,unknown,unknown
256264,Megapodius,freycinet,freycinet,Dusky Megapode,Phil Gregory,Indonesia,Waigeo Selatan; Kabupaten Raja Ampat; Papua Barat,-0.411,130.7744,110,call,//www.xeno-canto.org/256264,//www.xeno-canto.org/256264/download,//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:37,11:00,2015-06-28,2015-07-11,Remained out of sight as usual,no,no
89409,Megapodius,freycinet,freycinet,Dusky Megapode,Frank Lambert,Indonesia,Foli; Halmahera,1.2659,128.1973,150,call,//www.xeno-canto.org/89409,//www.xeno-canto.org/89409/download,//creativecommons.org/licenses/by-nc-nd/4.0/,C,0:13,06:50,2011-08-21,2011-10-30,[this cut is taken off XC89406 and edited],unknown,unknown
18863,Megapodius,freycinet,quoyii,Dusky Megapode,Mike Catsis,Indonesia,Foli; Halmahera,1.2659,128.1975,150,?,//www.xeno-canto.org/18863,//www.xeno-canto.org/18863/download,//creativecommons.org/licenses/by-nc-nd/2.5/,C,0:36,18:00,2007-08-03,2008-11-20,A downward inflected warbling trill followed one or two louder upward inflected call notes,unknown,unknown
68690,Megapodius,freycinet,,Dusky Megapode,Frank Lambert,Indonesia,Halmahera; near Domato (Kali Batu Putih),0.93,127.56,?,song,//www.xeno-canto.org/68690,//www.xeno-canto.org/68690/download,//creativecommons.org/licenses/by-nc-nd/4.0/,D,0:04,?:?,1987-07-27,2011-01-06,Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/5288>AV5288</a>.  Certainty: 100%.  ID determined by: not specifically indicated; recordist normally sees birds recorded and indicates if any question. GPS: estimate from Google Earth. the high-pitched call; often with a bubbling ending,unknown,unknown
409832,Megapodius,geelvinkianus,,Biak Scrubfowl,Ross Gallardy,Indonesia,Oridek; Kabupaten Biak Numfor; Papua,-1.0707,136.2708,70,call,//www.xeno-canto.org/409832,//www.xeno-canto.org/409832/download,//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:36,06:30,2017-09-26,2018-04-07,,yes,yes
409831,Megapodius,geelvinkianus,,Biak Scrubfowl,Ross Gallardy,Indonesia,Oridek; Kabupaten Biak Numfor; Papua,-1.0707,136.2708,70,call,//www.xeno-canto.org/409831,//www.xeno-canto.org/409831/download,//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:05,06:30,2017-09-26,2018-04-07,,yes,yes
166882,Megapodius,geelvinkianus,,Biak Scrubfowl,Frank Lambert,Indonesia,Biak; Papua Barat (West Papua),-0.9865,135.9386,120,song,//www.xeno-canto.org/166882,//www.xeno-canto.org/166882/download,//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:34,09:18,2013-07-16,2014-02-10,the same bird as XC166881,yes,yes
166881,Megapodius,geelvinkianus,,Biak Scrubfowl,Frank Lambert,Indonesia,Biak; Papua Barat (West Papua),-0.9865,135.9386,120,song,//www.xeno-canto.org/166881,//www.xeno-canto.org/166881/download,//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:07,09:16,2013-07-16,2014-02-10,Almost certainly the same bird as XC166880,yes,yes
166880,Megapodius,geelvinkianus,,Biak Scrubfowl,Frank Lambert,Indonesia,Biak; Papua Barat (West Papua),-0.9865,135.9386,120,song,//www.xeno-canto.org/166880,//www.xeno-canto.org/166880/download,//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:17,09:06,2013-07-16,2014-02-10,,yes,yes
166883,Megapodius,geelvinkianus,,Biak Scrubfowl,Frank Lambert,Indonesia,Biak; Papua Barat (West Papua),-0.9865,135.9386,120,song,//www.xeno-canto.org/166883,//www.xeno-canto.org/166883/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:09,09:20,2013-07-16,2014-02-10,the same bird as XC166881; XC166882,yes,yes
75910,Megapodius,geelvinkianus,,Biak Scrubfowl,Bas van Balen,Indonesia,Sansundi; Biak; Papua,-0.8289,135.8773,?,song,//www.xeno-canto.org/75910,//www.xeno-canto.org/75910/download,//creativecommons.org/licenses/by-nc-nd/2.5/,B,2:07,11:42,1997-01-16,2011-04-14,,unknown,unknown
166879,Megapodius,geelvinkianus,,Biak Scrubfowl,Frank Lambert,Indonesia,Biak; Papua Barat (West Papua),-0.9865,135.9386,120,call,//www.xeno-canto.org/166879,//www.xeno-canto.org/166879/download,//creativecommons.org/licenses/by-nc-nd/4.0/,C,0:10,08:58,2013-07-16,2014-02-10,,no,no
75882,Megapodius,geelvinkianus,,Biak Scrubfowl,Bas van Balen,Indonesia,Menurwar; Biak I; Papua,-1.0958,136.357,0,song,//www.xeno-canto.org/75882,//www.xeno-canto.org/75882/download,//creativecommons.org/licenses/by-nc-nd/2.5/,C,0:10,15:43,2007-04-26,2011-04-14,,unknown,unknown
40391,Megapodius,decollatus,,New Guinea Scrubfowl,Patrik Åberg,Indonesia,Taja; Papua ,-2.8792,140.1181,?,call,//www.xeno-canto.org/40391,//www.xeno-canto.org/40391/download,//creativecommons.org/licenses/by-nc-sa/3.0/,A,0:08,?,2009-07-15,2009-11-06,female call on juvenils,unknown,unknown
140886,Megapodius,decollatus,,New Guinea Scrubfowl,Bas van Balen,Indonesia,Waropen Atas; Papua,-1.6225,137.7301,?,song,//www.xeno-canto.org/140886,//www.xeno-canto.org/140886/download,//creativecommons.org/licenses/by-nc-sa/3.0/,B,2:28,08:08,2007-05-04,2013-06-30,,unknown,no
140704,Megapodius,decollatus,,New Guinea Scrubfowl,Bas van Balen,Indonesia,Dabra; Southern Mamberamo basin; Papua,-2.9124,138.3838,?,,//www.xeno-canto.org/140704,//www.xeno-canto.org/140704/download,//creativecommons.org/licenses/by-nc-sa/3.0/,B,3:02,01:35,2000-09-10,2013-06-29,,unknown,no
291066,Megapodius,reinwardt,reinwardt,Orange-footed Scrubfowl,JACOB Hervé,Indonesia,Flores; East of Labuanbajo,-8.4895,119.9687,360,call,//www.xeno-canto.org/291066,//www.xeno-canto.org/291066/download,//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:51,08:00,2015-10-12,2015-11-18,A bird mooving and eating on the ground.,yes,no
66887,Megapodius,reinwardt,,Orange-footed Scrubfowl,Colin Trainor,Indonesia,Wulur; Damar Island; Southwest Maluku,-7.145,128.617,200,Call,//www.xeno-canto.org/66887,//www.xeno-canto.org/66887/download,//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:10,08:00,2001-08-18,2010-12-19,,unknown,unknown
292540,Megapodius,reinwardt,,Orange-footed Scrubfowl,Mike Nelson,Indonesia,Flores; East of Labuanbajo,-8.4895,119.9687,360,song,//www.xeno-canto.org/292540,//www.xeno-canto.org/292540/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:06,18:30,2015-06-28,2015-11-29,,no,no
156548,Megapodius,reinwardt,reinwardt,Orange-footed Scrubfowl,Frank Lambert,Indonesia,Wulur; Damar Island; Southwest Maluku,-7.1448,128.617,200,song,//www.xeno-canto.org/156548,//www.xeno-canto.org/156548/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:43,07:30,2013-10-25,2013-12-04,,no,no
31403,Megapodius,reinwardt,,Orange-footed Scrubfowl,Allen T. Chartier,Indonesia,Kisol; Flores,-8.8037,120.6601,150,call,//www.xeno-canto.org/31403,//www.xeno-canto.org/31403/download,//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:08,20:00,1997-08-13,2009-03-21,Tokay Gecko (Gekko gekko) in background.,unknown,unknown
33421,Rhizothera,longirostris,longirostris,Long-billed Partridge,Tjalle Boorsma,Indonesia,Pinang Jatus; Gunung Lumut Protection Forest; East Kalimantan; Borneo,-1.3806,116.1306,100,duet; song,//www.xeno-canto.org/33421,//www.xeno-canto.org/33421/download,//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:30,??:??,2007-05-00,2009-04-26,,unknown,unknown
20583,Rhizothera,longirostris,,Long-billed Partridge,Martjan Lammertink,Indonesia,Kepayang; Gunung Palung National Park; West Kalimantan; Borneo,-1.3042,110.2323,40,duet; song,//www.xeno-canto.org/20583,//www.xeno-canto.org/20583/download,//creativecommons.org/licenses/by-nc-nd/2.5/,C,1:38,?,2000-03-09,2008-11-20,Late PM. Song duet. Thunderstorm approaching.,unknown,unknown
278114,Melanoperdix,niger,,Black Partridge,Bas van Balen,Indonesia,Uut Murung; Murung Raya Regency; Central Kalimantan,-0.0584,114.3526,440,call,//www.xeno-canto.org/278114,//www.xeno-canto.org/278114/download,//creativecommons.org/licenses/by-nc-sa/4.0/,C,3:24,06:30,2009-03-08,2015-09-07,,no,no
278016,Melanoperdix,niger,borneensis,Black Partridge,Johannes Fischer,Indonesia,Bukit Batikap Protection Forest,0.0497,113.5104,200,call,//www.xeno-canto.org/278016,//www.xeno-canto.org/278016/download,//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:12,15:00,2014-04-11,2015-09-06,A bird answering to XC278114; but the ID is uncertain as the bird remained unseen.,no,yes
278115,Melanoperdix,niger,,Black Partridge,Bas van Balen,Indonesia,Uut Murung; Murung Raya Regency; Central Kalimantan,-0.0584,114.3526,440,call,//www.xeno-canto.org/278115,//www.xeno-canto.org/278115/download,//creativecommons.org/licenses/by-nc-sa/4.0/,D,0:03,06:00,2009-03-08,2015-09-07,call of bird running away after release,yes,no
409803,Coturnix,ypsilophora,,Brown Quail,Ross Gallardy,Indonesia,Nimbokrang; Papua,-2.5831,140.1608,70,song,//www.xeno-canto.org/409803,//www.xeno-canto.org/409803/download,//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:30,10:00,2017-09-23,2018-04-07,,yes,no
23215,Coturnix,ypsilophora,,Brown Quail,Filip Verbelen,Indonesia,grasslands near Lewapaku; Sumba,None,None,?,?,//www.xeno-canto.org/23215,//www.xeno-canto.org/23215/download,//creativecommons.org/licenses/by-nc-nd/2.5/,C,0:18,??:??,2003-11-11,2008-11-20,,unknown,unknown
194163,Excalfactoria,chinensis,lineata,King Quail,Frank Lambert,Indonesia,Toraut; Sulawesi,0.5667,123.9026,240,call,//www.xeno-canto.org/194163,//www.xeno-canto.org/194163/download,//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:02,12:01,2014-08-19,2014-09-04,Single song note from hidden bird; though seen in flight earlier.,yes,no
121628,Anurophasis,monorthonyx,,Snow Mountain Quail,Bas van Balen,Indonesia,Grasberg; Freeport; Snow Mts; Papua,-4.03,137.06,4500,flight call,//www.xeno-canto.org/121628,//www.xeno-canto.org/121628/download,//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:06,09:11,1997-02-04,2013-02-16,,yes,no
40845,Anurophasis,monorthonyx,,Snow Mountain Quail,Todd Mark,Indonesia,Habbema to Trikora trek ; Snow Mountains; Papua,-4.1081,138.7214,2800,Flush call,//www.xeno-canto.org/40845,//www.xeno-canto.org/40845/download,//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:09,8 AM,2009-10-19,2009-11-15,After first bird flushed; I turned mike and recorder on: result. admin:coordinates approximate; from one of the other Habbema locations on XC,unknown,unknown
105024,Anurophasis,monorthonyx,,Snow Mountain Quail,Bas van Balen,Indonesia,Grasberg; Freeport; Snow Mts; Papua,-4.03,137.06,4200,?,//www.xeno-canto.org/105024,//www.xeno-canto.org/105024/download,//creativecommons.org/licenses/by-nc-nd/2.5/,D,0:02,07:10,2000-08-05,2012-06-29,,unknown,unknown
497643,Arborophila,rolli,,Roll's Partridge,Ding Li Yong,Indonesia,Sumatra; Kabupaten Dairi; Sumatera Utara,2.8099,98.4942,1700,song,//www.xeno-canto.org/497643,//www.xeno-canto.org/497643/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:21,07:30,2019-09-14,2019-09-17,,no,no
497642,Arborophila,rolli,,Roll's Partridge,Ding Li Yong,Indonesia,Sumatra; Kabupaten Dairi; Sumatera Utara,2.8099,98.4942,1700,song,//www.xeno-canto.org/497642,//www.xeno-canto.org/497642/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:23,07:30,2019-09-14,2019-09-17,,no,no
490590,Arborophila,rolli,,Roll's Partridge,Ross Gallardy,Indonesia,Sumatra; Kabupaten Nagan Raya; Aceh,4.3113,96.5088,1100,song,//www.xeno-canto.org/490590,//www.xeno-canto.org/490590/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:33,08:30,2019-07-14,2019-08-05,,yes,yes
490589,Arborophila,rolli,,Roll's Partridge,Ross Gallardy,Indonesia,Sumatra; Kabupaten Nagan Raya; Aceh,4.3113,96.5088,1100,song,//www.xeno-canto.org/490589,//www.xeno-canto.org/490589/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:30,08:30,2019-07-14,2019-08-05,,yes,yes
396695,Arborophila,rolli,,Roll's Partridge,Sander Lagerveld,Indonesia,Kutapanjang; Kabupaten Gayo Lues; Aceh,3.9647,97.246,2020,song,//www.xeno-canto.org/396695,//www.xeno-canto.org/396695/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:35,07:23,2017-04-22,2017-12-22,Recording equipment: Marantz PMD-661 mkIII / Sennheiser ME 67

Recording modified with Audacity 2.2.0:
- normalized (-0.50 dB)
- high pass filter (1000 Hz / rolloff 48 dB)
- low pass filter (4000 Hz / rolloff  36 dB)
- fade in /fade out,no,no
296499,Arborophila,rolli,,Roll's Partridge,Ashley Banwell,Indonesia,Lut Tawar (near  Takengon); Central Aceh; Aceh,4.6223,96.8464,1300,song,//www.xeno-canto.org/296499,//www.xeno-canto.org/296499/download,//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:37,06:00,2015-12-07,2015-12-22,,unknown,unknown
296498,Arborophila,rolli,,Roll's Partridge,Ashley Banwell,Indonesia,Lut Tawar (near  Takengon); Central Aceh; Aceh,4.6223,96.8464,1300,song,//www.xeno-canto.org/296498,//www.xeno-canto.org/296498/download,//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:13,06:00,2015-12-07,2015-12-22,,unknown,unknown
208616,Arborophila,sumatrana,,Sumatran Partridge,Stijn Cooleman,Indonesia,Danau Ranau; West Lampung; Lampung; Sumatra,-4.9393,103.8433,1200,song,//www.xeno-canto.org/208616,//www.xeno-canto.org/208616/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:35,06:25,2014-07-22,2014-12-30,,unknown,yes
468839,Arborophila,orientalis,,Grey-breasted Partridge,Frank Lambert,Indonesia,Mt Ijen access road; Kabupaten Banyuwangi; Jawa Timur,-8.0849,114.2364,1800,song,//www.xeno-canto.org/468839,//www.xeno-canto.org/468839/download,//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:20,06:41,2019-02-18,2019-04-27,,yes,no
468838,Arborophila,orientalis,,Grey-breasted Partridge,Frank Lambert,Indonesia,Mt Ijen access road; Kabupaten Banyuwangi; Jawa Timur,-8.0849,114.2364,1800,song,//www.xeno-canto.org/468838,//www.xeno-canto.org/468838/download,//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:51,06:40,2019-02-18,2019-04-27,,yes,no
468830,Arborophila,orientalis,,Grey-breasted Partridge,Frank Lambert,Indonesia,Mt Ijen access road; Kabupaten Banyuwangi; Jawa Timur,-8.0849,114.2364,1800,song,//www.xeno-canto.org/468830,//www.xeno-canto.org/468830/download,//creativecommons.org/licenses/by-nc-nd/4.0/,A,2:11,08:52,2019-02-18,2019-04-27,,unknown,no
468829,Arborophila,orientalis,,Grey-breasted Partridge,Frank Lambert,Indonesia,Mt Ijen access road; Kabupaten Banyuwangi; Jawa Timur,-8.0849,114.2364,1800,duet; song; two individuals,//www.xeno-canto.org/468829,//www.xeno-canto.org/468829/download,//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:10,08:46,2019-02-18,2019-04-27,,unknown,no
393378,Arborophila,orientalis,,Grey-breasted Partridge,brendan sloan,Indonesia,ijen east java,None,None,1400 masl,call,//www.xeno-canto.org/393378,//www.xeno-canto.org/393378/download,//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:59,09:00,2017-09-06,2017-11-18,,no,no
42385,Arborophila,orientalis,,Grey-breasted Partridge,George Wagner,Indonesia,Ijen; East Java,-8.0739,114.2237,1400,Song,//www.xeno-canto.org/42385,//www.xeno-canto.org/42385/download,//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:26,09:42,2009-11-12,2010-01-06,,unknown,unknown
42381,Arborophila,orientalis,,Grey-breasted Partridge,George Wagner,Indonesia,Ijen; East Java,-8.0739,114.2237,1800,Song,//www.xeno-canto.org/42381,//www.xeno-canto.org/42381/download,//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:26,12:12,2009-11-11,2010-01-06,,unknown,unknown
468840,Arborophila,orientalis,,Grey-breasted Partridge,Frank Lambert,Indonesia,Mt Ijen access road; Kabupaten Banyuwangi; Jawa Timur,-8.0849,114.2364,1800,song,//www.xeno-canto.org/468840,//www.xeno-canto.org/468840/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:24,08:41,2019-02-18,2019-04-27,2 individuals,unknown,no
468837,Arborophila,orientalis,,Grey-breasted Partridge,Frank Lambert,Indonesia,Mt Ijen access road; Kabupaten Banyuwangi; Jawa Timur,-8.0849,114.2364,1800,song,//www.xeno-canto.org/468837,//www.xeno-canto.org/468837/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,1:01,06:49,2019-02-18,2019-04-27,2 individuals,yes,no
468836,Arborophila,orientalis,,Grey-breasted Partridge,Frank Lambert,Indonesia,Mt Ijen access road; Kabupaten Banyuwangi; Jawa Timur,-8.0849,114.2364,1800,song,//www.xeno-canto.org/468836,//www.xeno-canto.org/468836/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,1:24,06:39,2019-02-18,2019-04-27,2 individuals,yes,no
468834,Arborophila,orientalis,,Grey-breasted Partridge,Frank Lambert,Indonesia,Mt Ijen access road; Kabupaten Banyuwangi; Jawa Timur,-8.0849,114.2364,1800,call; quiet calls feeding,//www.xeno-canto.org/468834,//www.xeno-canto.org/468834/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:42,08:27,2019-02-18,2019-04-27,,yes,no
468832,Arborophila,orientalis,,Grey-breasted Partridge,Frank Lambert,Indonesia,Mt Ijen access road; Kabupaten Banyuwangi; Jawa Timur,-8.0849,114.2364,1800,call; quiet calls feeding,//www.xeno-canto.org/468832,//www.xeno-canto.org/468832/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:35,08:24,2019-02-18,2019-04-27,,yes,no
468831,Arborophila,orientalis,,Grey-breasted Partridge,Frank Lambert,Indonesia,Mt Ijen access road; Kabupaten Banyuwangi; Jawa Timur,-8.0849,114.2364,1800,call; quiet calls feeding,//www.xeno-canto.org/468831,//www.xeno-canto.org/468831/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,2:29,08:23,2019-02-18,2019-04-27,,yes,no
352883,Arborophila,orientalis,,Grey-breasted Partridge,Gareth K.,Indonesia,Gunung Ijen,-8.0809,114.2306,1800,song,//www.xeno-canto.org/352883,//www.xeno-canto.org/352883/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:46,12:00,2016-11-05,2017-01-27,First & Second phase of song,yes,yes
352882,Arborophila,orientalis,,Grey-breasted Partridge,Gareth K.,Indonesia,Gunung Ijen,-8.0809,114.2306,1800,song,//www.xeno-canto.org/352882,//www.xeno-canto.org/352882/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:27,12:00,2016-11-03,2017-01-27,Second phase of song/duet,no,no
42384,Arborophila,orientalis,,Grey-breasted Partridge,George Wagner,Indonesia,Ijen; East Java,-8.0739,114.2237,1800,Song,//www.xeno-canto.org/42384,//www.xeno-canto.org/42384/download,//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:26,12:11,2009-11-11,2010-01-06,Song; calls and birds scratching the ground,unknown,unknown
